Height,Alto-Bajo
72.0893613001118,ALTO
70.2450921958255,ALTO
71.370012820862,ALTO
71.1034552596694,ALTO
69.3756577139015,ALTO
70.13694723375171,ALTO
67.2815268578408,ALTO
70.7430825518542,ALTO
66.36754046029779,BAJO
67.225929825744,ALTO
68.269647594262,ALTO
68.1704946616428,ALTO
67.6727948973452,ALTO
66.4748368010421,BAJO
76.5692735211876,ALTO
68.9635344504657,ALTO
72.4463481555628,ALTO
68.0414607141863,ALTO
66.7174217170206,BAJO
70.6729106676447,ALTO
71.47299799578421,ALTO
71.58255464705891,ALTO
67.4217028687931,ALTO
69.5335958060772,ALTO
70.7645983316512,ALTO
67.6026625484407,ALTO
71.2382799033735,ALTO
69.5821133204446,ALTO
73.3658913151143,ALTO
73.498412325145,ALTO
69.4099946945755,ALTO
71.7878822732622,ALTO
67.59911559441521,ALTO
67.6710443857597,ALTO
68.5905627163459,ALTO
71.35273099130909,ALTO
67.9355070420684,ALTO
67.43804694542979,ALTO
69.9942899154843,ALTO
68.5175785353356,ALTO
66.6926712875303,BAJO
68.4813088502541,ALTO
73.98785451969029,ALTO
73.334107636586,ALTO
72.5608161732327,ALTO
67.6751478717208,ALTO
69.9385869453601,ALTO
65.32533031816999,BAJO
68.1661063295858,ALTO
69.2627590362177,ALTO
70.0314406479355,ALTO
69.028915972653,ALTO
69.14227294068439,ALTO
66.7821872958244,BAJO
69.4541359481042,ALTO
71.45613950513001,ALTO
70.3519975852191,ALTO
72.0881801034979,ALTO
69.2507757859547,ALTO
66.70032038300761,BAJO
68.074619757401,ALTO
63.4151658902191,BAJO
67.4275147301254,ALTO
70.5097942501667,ALTO
68.6635939323027,ALTO
67.1261355945304,ALTO
69.5146035094702,ALTO
59.9386496524854,BAJO
68.0252604758265,ALTO
67.62447726044759,ALTO
69.66772401874539,ALTO
67.35000770134171,ALTO
67.2407156671749,ALTO
71.3791800149684,ALTO
68.7001244073467,ALTO
63.3993496538682,BAJO
72.2187361478107,ALTO
69.9322707815918,ALTO
64.4895748475673,BAJO
71.5825515145273,ALTO
69.7119378069138,ALTO
69.968216193196,ALTO
72.2540714452639,ALTO
71.7953186765601,ALTO
66.96490198478389,ALTO
68.269014261786,ALTO
67.0359290230292,ALTO
65.7409721305617,BAJO
69.1230578419663,ALTO
71.1632216520385,ALTO
68.2096830916399,ALTO
69.4732270432208,ALTO
68.1447609508474,ALTO
63.458860002728,BAJO
67.5113580364166,ALTO
65.9373519436693,BAJO
71.8937415683906,ALTO
64.8041404853487,BAJO
71.72961128733841,ALTO
65.7045390313265,BAJO
72.858079634616,ALTO
70.2227782355916,ALTO
65.5628041481892,BAJO
67.49701513953529,ALTO
64.8211713800995,BAJO
69.59877694587941,ALTO
67.6719844516121,ALTO
71.9065923582893,ALTO
66.4520384909345,BAJO
68.10600206510489,ALTO
65.0779018941258,BAJO
73.0719769487447,ALTO
66.6565205921956,BAJO
66.9334135583024,ALTO
69.61299015128321,ALTO
69.1044985054162,ALTO
65.4826708328615,BAJO
64.7216222191692,BAJO
69.0304914203637,ALTO
62.9489510330904,BAJO
68.00346379958201,ALTO
67.5251055082847,ALTO
65.19398770414661,BAJO
69.7706685472737,ALTO
74.8803080235834,ALTO
67.672652670073,ALTO
70.4896205409174,ALTO
64.4853902915506,BAJO
74.39745902703991,ALTO
65.0940645340457,BAJO
71.4107543170012,ALTO
71.6515242841932,ALTO
67.0040762692562,ALTO
69.34647389276239,ALTO
68.5365827248447,ALTO
72.6076974070845,ALTO
68.2358861491826,ALTO
71.1366968657054,ALTO
68.3236676403245,ALTO
70.57332648959449,ALTO
69.030771726533,ALTO
68.266586787432,ALTO
71.17061160153159,ALTO
70.32469963529121,ALTO
62.108640349289,BAJO
69.1551140432006,ALTO
64.2573893787447,BAJO
69.509323943647,ALTO
73.5846783015337,ALTO
73.4053573956574,ALTO
66.1664652340974,BAJO
71.8602732247586,ALTO
68.5865538742055,ALTO
66.6227393753642,BAJO
70.28873873696661,ALTO
70.40231925542359,ALTO
73.487295469423,ALTO
64.3601355568853,BAJO
67.7780817309766,ALTO
71.8432786362585,ALTO
68.9162928314408,ALTO
68.055400218734,ALTO
63.77036298706079,BAJO
66.8912382865693,BAJO
68.7838728276878,ALTO
67.803603739297,ALTO
63.2731514962835,BAJO
67.378319443287,ALTO
64.0629521897044,BAJO
74.0345977469417,ALTO
71.317651009031,ALTO
70.40943679963341,ALTO
69.5600329019007,ALTO
62.3467160461908,BAJO
71.35320877855679,ALTO
70.8688075125817,ALTO
63.7541488655653,BAJO
66.685825149981,BAJO
67.0548033920279,ALTO
72.7385925117877,ALTO
63.4724141868824,BAJO
71.1705874712953,ALTO
64.4645502964371,BAJO
66.408718905892,BAJO
67.20410880785779,ALTO
71.25353510703991,ALTO
66.4882661651719,BAJO
71.7234906243437,ALTO
67.9799625190845,ALTO
67.58112658777061,ALTO
68.0350952876528,ALTO
64.9637723936137,BAJO
68.5417285354561,ALTO
67.9508375310481,ALTO
76.8063436350608,ALTO
65.7634935034213,BAJO
70.3653926348662,ALTO
68.3125196930066,ALTO
69.4892466712537,ALTO
71.4961402371602,ALTO
61.2268286608375,BAJO
70.02405140234421,ALTO
75.9933603294536,ALTO
65.73996121305221,BAJO
67.3608239966572,ALTO
70.39987428793259,ALTO
66.3842319328963,BAJO
67.8565390825337,ALTO
75.6943140029078,ALTO
61.4610130865399,BAJO
59.38064955992579,BAJO
66.39285492606011,BAJO
71.09133217485359,ALTO
69.576571845724,ALTO
67.2855980659836,ALTO
73.6216771468202,ALTO
70.45629854835421,ALTO
65.13416569560799,BAJO
68.3600721836798,ALTO
64.8463013698296,BAJO
71.1594004820348,ALTO
62.81315543561129,BAJO
65.6087684647238,BAJO
72.96588001579521,ALTO
66.0442680742162,BAJO
70.34105810989959,ALTO
64.9399896121834,BAJO
65.87323410587321,BAJO
64.6139756312696,BAJO
66.9835356404729,ALTO
70.019504685774,ALTO
65.105442700628,BAJO
67.2591979443731,ALTO
71.98000945413779,ALTO
68.4972345081854,ALTO
70.9471139157593,ALTO
64.6829084798005,BAJO
69.08066651131601,ALTO
67.0476697285805,ALTO
67.13517490286921,ALTO
69.7426421173442,ALTO
68.8945293119046,ALTO
70.2534009734233,ALTO
62.307438525405,BAJO
70.4620129165386,ALTO
63.71495132827621,BAJO
73.4596099568632,ALTO
71.64830830706708,ALTO
70.1433861134691,ALTO
66.6415689050248,BAJO
70.7520120246337,ALTO
68.1525343485532,ALTO
68.9537194533545,ALTO
71.1208266236791,ALTO
68.84761218553899,ALTO
71.33434891145109,ALTO
74.3402058830245,ALTO
69.3298515857457,ALTO
71.1045893455297,ALTO
71.5052062678725,ALTO
71.5796959944105,ALTO
70.34775526570449,ALTO
66.4023970655201,BAJO
74.5178760319385,ALTO
72.229902099848,ALTO
73.10605904610941,ALTO
69.558051898981,ALTO
72.658071600659,ALTO
65.7047738480621,BAJO
68.0117487265409,ALTO
70.18876718924,ALTO
70.839116270156,ALTO
66.0718645884626,BAJO
66.5581140816002,BAJO
74.52097208715591,ALTO
63.7324378928949,BAJO
69.8962171082176,ALTO
75.85011222189291,ALTO
71.008540415621,ALTO
68.2657235226031,ALTO
72.3919402692833,ALTO
67.1671943275299,ALTO
69.37895011931171,ALTO
68.4643740899053,ALTO
68.4329923224506,ALTO
68.98828681352471,ALTO
70.616362867501,ALTO
65.0385320500325,BAJO
73.0242056315614,ALTO
68.7202431773936,ALTO
68.9253088352626,ALTO
75.1469078867175,ALTO
63.154272259501894,BAJO
64.4977259510755,BAJO
69.1694841724535,ALTO
67.11787407415521,ALTO
64.572896855173,BAJO
69.98189154733261,ALTO
67.2907755320768,ALTO
67.578739260442,ALTO
70.0306732915134,ALTO
67.285733279077,ALTO
67.7179469415444,ALTO
71.2524174586648,ALTO
70.9816065331949,ALTO
66.7989765317594,BAJO
66.3835760239606,BAJO
73.5135948991932,ALTO
69.3741611914573,ALTO
68.7206084483133,ALTO
71.5392985030705,ALTO
73.0691967049406,ALTO
69.5052293431528,ALTO
67.2688622118818,ALTO
69.01627479311979,ALTO
72.888870152212,ALTO
70.7109383642151,ALTO
68.9643667326337,ALTO
70.4721950619616,ALTO
69.0062973916329,ALTO
66.4464197394787,BAJO
68.8748761581227,ALTO
68.42316708390351,ALTO
74.2422931391381,ALTO
69.06903606905401,ALTO
73.4010332774128,ALTO
70.2738215373148,ALTO
74.34086086920759,ALTO
67.705332854901,ALTO
66.4544411858916,BAJO
69.0557467034876,ALTO
68.0357238794662,ALTO
68.7637713606666,ALTO
70.8925193425129,ALTO
70.86581544879421,ALTO
69.2241151930911,ALTO
68.4395762706979,ALTO
68.2534867517229,ALTO
72.226732736188,ALTO
70.8468214026945,ALTO
68.7871342748427,ALTO
68.8747759608915,ALTO
66.7430038037071,BAJO
61.675406762752,BAJO
63.331226588368395,BAJO
64.914932300492,BAJO
72.963161157143,ALTO
70.07429647541029,ALTO
66.014958328424,BAJO
66.6837510636697,BAJO
62.4015335166755,BAJO
69.5872800833215,ALTO
73.0848942216874,ALTO
70.6489407806026,ALTO
72.37206573313858,ALTO
69.2634288100419,ALTO
66.2057152194741,BAJO
64.6028074324739,BAJO
68.3685971047031,ALTO
68.8907838942253,ALTO
65.05530354779471,BAJO
71.5360560807917,ALTO
73.0597785759867,ALTO
65.33533474890339,BAJO
69.7984568782605,ALTO
71.8987124231403,ALTO
69.8930377508689,ALTO
69.2602915436242,ALTO
68.5709291211613,ALTO
74.1530645069888,ALTO
67.50296648371429,ALTO
72.7934862727461,ALTO
68.9094912858568,ALTO
68.7205292483486,ALTO
68.3123418831717,ALTO
61.0744871038506,BAJO
69.57359157396789,ALTO
71.1650178616645,ALTO
71.76882245645079,ALTO
68.1619250144793,ALTO
64.89042520760471,BAJO
66.47328059068249,BAJO
67.1729318343523,ALTO
62.562141478974,BAJO
70.0497022922758,ALTO
69.326188964555,ALTO
65.6001784302861,BAJO
69.0775774988267,ALTO
64.87257058154749,BAJO
70.70409373947099,ALTO
63.744726865466205,BAJO
66.1060379528454,BAJO
64.5643638232429,BAJO
71.993173644477,ALTO
73.0756565099108,ALTO
66.03495574946,BAJO
70.8032012227552,ALTO
65.20452193701199,BAJO
66.2428166536137,BAJO
65.9964642618552,BAJO
67.5167678484563,ALTO
66.3070705425612,BAJO
60.2691078279205,BAJO
68.69712366475221,ALTO
66.7341709198179,BAJO
67.27329355014379,ALTO
66.560104631177,BAJO
67.5163696122937,ALTO
69.14877531120901,ALTO
69.41611941729079,ALTO
71.6164758130122,ALTO
70.3109443106717,ALTO
68.3951917160158,ALTO
67.7776368682961,ALTO
70.4890526389897,ALTO
74.706964103516,ALTO
67.1157030295813,ALTO
67.6194866038072,ALTO
69.07131434361011,ALTO
69.45866255422379,ALTO
65.5195414396373,BAJO
71.46296084197209,ALTO
67.4242401728615,ALTO
72.4488466681926,ALTO
72.088106511736,ALTO
71.33131266494121,ALTO
69.2797032321474,ALTO
70.7687621567279,ALTO
65.4091468910957,BAJO
62.7889915181073,BAJO
68.2788418439826,ALTO
66.1089024472783,BAJO
69.0506381923026,ALTO
71.2120760243906,ALTO
67.5939622905641,ALTO
65.4090705909958,BAJO
71.27332641399201,ALTO
72.4326175593517,ALTO
70.8577943188606,ALTO
70.1714787491531,ALTO
72.1227847321693,ALTO
70.0414169249094,ALTO
70.2466542328547,ALTO
69.4407539429827,ALTO
68.44834862808479,ALTO
72.6885141118863,ALTO
70.17117561211921,ALTO
73.4339533938154,ALTO
69.8956240742108,ALTO
73.18107490856309,ALTO
68.41127477464829,ALTO
70.116970128596,ALTO
68.5801272996216,ALTO
64.575075618789,BAJO
64.91152101745439,BAJO
69.6549653050958,ALTO
69.5824438336788,ALTO
70.035068335856,ALTO
67.1747147572883,ALTO
70.662339523852,ALTO
68.0000811333113,ALTO
69.13003824571979,ALTO
68.0500257764757,ALTO
66.7379274004653,BAJO
70.4417673016369,ALTO
69.3996495235908,ALTO
69.9476363051415,ALTO
68.7424575350868,ALTO
65.21912498945021,BAJO
67.5049012568772,ALTO
64.8451615525444,BAJO
69.10689825634479,ALTO
68.95743859611771,ALTO
65.5514242829528,BAJO
65.7524856447476,BAJO
67.5649415946167,ALTO
64.8280715241918,BAJO
66.1818786661366,BAJO
71.1728685612537,ALTO
70.48223088646859,ALTO
67.9790568899048,ALTO
72.30926487084709,ALTO
74.81405247277391,ALTO
74.0168971080304,ALTO
70.236489814395,ALTO
68.5285125548728,ALTO
65.386094729396,BAJO
67.2904043502669,ALTO
65.8926857716889,BAJO
74.1178821587467,ALTO
68.4870776141712,ALTO
71.456487434455,ALTO
69.2444455670418,ALTO
65.49350879329921,BAJO
66.81625533836859,BAJO
71.7987186685319,ALTO
68.0746232752868,ALTO
70.2123516263216,ALTO
76.84267882796091,ALTO
63.7247268700785,BAJO
63.222824740972,BAJO
67.1713740401178,ALTO
68.9497200019384,ALTO
70.4157303970418,ALTO
70.0985771391676,ALTO
68.2248597694462,ALTO
65.0717845477403,BAJO
64.6264020963261,BAJO
68.37453088892251,ALTO
65.7593989209542,BAJO
71.94848639461709,ALTO
66.7056733197167,BAJO
68.2790225238186,ALTO
72.97521005604291,ALTO
68.1312709424856,ALTO
68.6024127083851,ALTO
65.521632994187,BAJO
71.4290969498032,ALTO
74.1411082830313,ALTO
65.599913029659,BAJO
73.0358069121006,ALTO
71.0599558629686,ALTO
65.6611243670706,BAJO
69.5692353755488,ALTO
75.25945675719191,ALTO
71.9109115778848,ALTO
73.54160869535741,ALTO
65.3896290766619,BAJO
67.8947765533491,ALTO
67.919671377749,ALTO
66.6587633395239,BAJO
73.1817674817105,ALTO
70.1278873879568,ALTO
72.7317876678943,ALTO
68.9672247722024,ALTO
69.47507617695021,ALTO
62.1829285247805,BAJO
68.0485307533177,ALTO
65.59430176322951,BAJO
70.3302134803551,ALTO
72.5044101891815,ALTO
71.1547167578502,ALTO
68.00542900218299,ALTO
72.979450587083,ALTO
67.7183933664317,ALTO
68.5222310437138,ALTO
66.35133110883021,BAJO
68.180093074225,ALTO
71.8787168799373,ALTO
71.7655591994397,ALTO
71.15352385400641,ALTO
66.0943192986516,BAJO
70.8158798619579,ALTO
71.30184069641159,ALTO
69.806290688136,ALTO
65.5223891849772,BAJO
68.5583535155871,ALTO
72.26741401704871,ALTO
63.580565825301505,BAJO
71.0447560719962,ALTO
65.678390073919,BAJO
65.2073466646762,BAJO
64.8381936073312,BAJO
69.96481062583359,ALTO
67.3785183467397,ALTO
63.2308119997902,BAJO
70.3753442005972,ALTO
71.6085597220403,ALTO
67.0875518839637,ALTO
63.973557100762704,BAJO
67.5754728091751,ALTO
65.1928622148426,BAJO
71.78199596779899,ALTO
72.1002995643528,ALTO
72.3721936385913,ALTO
73.0992837673105,ALTO
69.9105345826093,ALTO
64.5608284830163,BAJO
70.3461044359,ALTO
68.5389783858712,ALTO
67.78938051212461,ALTO
72.629122695722,ALTO
67.1965191153681,ALTO
75.9468664416188,ALTO
63.9562257501968,BAJO
69.0126572462833,ALTO
64.9663466773012,BAJO
72.0553240378125,ALTO
66.976667906741,ALTO
70.2800864760863,ALTO
67.1931713444248,ALTO
65.9030878188522,BAJO
73.6968592231206,ALTO
67.974679560537,ALTO
65.62990178750499,BAJO
65.8239507501989,BAJO
71.7158700011345,ALTO
73.5042682274291,ALTO
64.0323188386272,BAJO
68.2799077635859,ALTO
74.33873882132859,ALTO
69.8115195799813,ALTO
71.41794564420859,ALTO
73.29150846491,ALTO
72.087031565042,ALTO
63.91454108290979,BAJO
72.2473247514787,ALTO
70.59702452328959,ALTO
70.8656161119303,ALTO
71.9583877120553,ALTO
68.1537017938172,ALTO
68.92954239905501,ALTO
66.2991930296065,BAJO
65.2735393556391,BAJO
68.48402930155929,ALTO
65.6415358932932,BAJO
68.8687503295272,ALTO
68.4594298086293,ALTO
69.3213053675037,ALTO
70.46431845194559,ALTO
72.6652418845385,ALTO
69.33966737612761,ALTO
68.5689593987114,ALTO
71.6178240738735,ALTO
68.9039419009733,ALTO
72.6645041014485,ALTO
71.38031122934859,ALTO
70.2811622513829,ALTO
70.71040603089071,ALTO
68.52125026014289,ALTO
61.740657718642,BAJO
68.7724639911909,ALTO
73.5686363372985,ALTO
66.5597303979436,BAJO
70.30977776193889,ALTO
72.5642205690907,ALTO
73.6898079730097,ALTO
68.1416418429715,ALTO
68.45706108374,ALTO
73.83892927628591,ALTO
66.6678935095837,BAJO
74.40065811363259,ALTO
67.7665131591181,ALTO
64.069492271936,BAJO
66.6351149391748,BAJO
69.3803026970744,ALTO
70.0019801481263,ALTO
74.5947363255385,ALTO
68.46138308823049,ALTO
69.5816999725411,ALTO
67.0477018673448,ALTO
71.22342338517629,ALTO
67.0735038044545,ALTO
73.11969321750679,ALTO
66.463444636652,BAJO
67.7863330273628,ALTO
70.3494997526009,ALTO
71.1257543950501,ALTO
72.2975838279981,ALTO
68.9553349088772,ALTO
67.1435095657555,ALTO
69.96679959794821,ALTO
68.57268425391871,ALTO
68.0929648474786,ALTO
75.8854331273875,ALTO
71.9916433891508,ALTO
68.4567543665949,ALTO
72.4670249302543,ALTO
67.73714618014,ALTO
70.0348210937522,ALTO
72.1929099784557,ALTO
69.5929425862754,ALTO
71.050918440655,ALTO
70.8095594700837,ALTO
68.0619139707749,ALTO
73.3909870598365,ALTO
75.34158413860641,ALTO
72.252704720084,ALTO
66.175870316724,BAJO
61.678481016606504,BAJO
71.8922178708786,ALTO
62.4768026980243,BAJO
67.9664064800478,ALTO
69.6934080122532,ALTO
62.9486815067409,BAJO
71.35947190711559,ALTO
67.3323783007279,ALTO
67.77967032212611,ALTO
69.1614040925226,ALTO
68.8632081958863,ALTO
67.075851920541,ALTO
67.3033862313183,ALTO
67.5246393181245,ALTO
68.5683746655455,ALTO
71.5665173364477,ALTO
73.22911601891559,ALTO
69.4398604703421,ALTO
71.6230975707903,ALTO
65.7685176293773,BAJO
72.7445445618532,ALTO
67.2312608515946,ALTO
70.8778262504891,ALTO
69.9628111350435,ALTO
65.8723498540595,BAJO
70.8591906944626,ALTO
71.5949264511216,ALTO
70.0509901129706,ALTO
67.5000671773765,ALTO
65.1486876162663,BAJO
69.0229741366314,ALTO
70.8219166778792,ALTO
70.8593468293598,ALTO
68.0544500023942,ALTO
69.8369766346359,ALTO
63.4920992472081,BAJO
66.6314017569255,BAJO
70.8846656569365,ALTO
67.3565979381263,ALTO
70.440713078525,ALTO
69.427611657233,ALTO
68.84511686839829,ALTO
71.3298978387032,ALTO
75.2828470066327,ALTO
68.3141883278045,ALTO
66.7787237253305,BAJO
70.5694550880664,ALTO
66.9911674234912,ALTO
67.608066531934,ALTO
72.77820976546471,ALTO
72.3582490369051,ALTO
70.6399789015695,ALTO
68.56217931134711,ALTO
68.1384263518259,ALTO
63.3931588374683,BAJO
63.67128784815829,BAJO
69.578030076433,ALTO
69.1019833071204,ALTO
70.9633688265073,ALTO
70.3596905601338,ALTO
69.2446403786744,ALTO
68.93206938145,ALTO
72.42276135200241,ALTO
68.4341193584622,ALTO
71.59583216423721,ALTO
72.970282502345,ALTO
68.7218244822965,ALTO
70.597420179817,ALTO
70.5440078477089,ALTO
61.1364754370795,BAJO
70.819303798392,ALTO
67.83798572778579,ALTO
72.3547717597445,ALTO
70.087753142143,ALTO
65.51390658103189,BAJO
69.3682213071743,ALTO
70.4347390270299,ALTO
69.1631877439559,ALTO
69.0824453501192,ALTO
65.625005629703,BAJO
70.25426107077679,ALTO
74.2618767906827,ALTO
73.42797007371959,ALTO
68.95308193894,ALTO
69.3095027322902,ALTO
71.9695979612664,ALTO
69.2636786808727,ALTO
69.32222397864021,ALTO
64.57101733681151,BAJO
69.6058825883667,ALTO
71.9778962599426,ALTO
71.3825768532746,ALTO
68.914254430953,ALTO
70.6471391547845,ALTO
71.5906840125055,ALTO
71.860624653893,ALTO
64.1496958890354,BAJO
68.0825461504266,ALTO
71.18791144859999,ALTO
68.26001881469949,ALTO
68.1554664740712,ALTO
66.27025724543729,BAJO
64.7622593838677,BAJO
64.5944587099029,BAJO
67.4059505310382,ALTO
72.11775735658459,ALTO
68.1439825448122,ALTO
69.5520414173986,ALTO
71.8036685401297,ALTO
68.0717872785892,ALTO
68.5030556608283,ALTO
69.2416420300541,ALTO
62.807212179616,BAJO
63.7864019423456,BAJO
71.45866410357151,ALTO
70.3585219055563,ALTO
70.4392214845332,ALTO
68.3843868838641,ALTO
70.9494725324929,ALTO
71.10557756826529,ALTO
70.1352657255547,ALTO
60.93573970127029,BAJO
71.70238980058959,ALTO
71.1595359349137,ALTO
71.1270828486855,ALTO
70.4515850235969,ALTO
72.36335431602829,ALTO
67.9067632809089,ALTO
67.7249359840463,ALTO
71.77420597921059,ALTO
72.79672983802321,ALTO
70.4036733012705,ALTO
73.1431777100326,ALTO
70.43892860082991,ALTO
68.5220494533128,ALTO
62.4947330970405,BAJO
69.32588185912421,ALTO
71.9183019193573,ALTO
72.0631803415622,ALTO
72.7072240809875,ALTO
67.89481223540089,ALTO
69.8931506734591,ALTO
68.31918688401579,ALTO
71.7042175732941,ALTO
65.5403025125114,BAJO
64.8215038669723,BAJO
68.6903732515005,ALTO
75.42716051674151,ALTO
70.5937269076303,ALTO
71.0067486753143,ALTO
67.3634902857182,ALTO
67.1670215163877,ALTO
72.5880210913366,ALTO
67.7198142648655,ALTO
71.77374399240259,ALTO
60.936236039347,BAJO
68.2754914380131,ALTO
68.6502179585665,ALTO
67.83760801421529,ALTO
72.3919480375828,ALTO
69.3574910685678,ALTO
69.5081817430195,ALTO
66.9702864105193,ALTO
68.058837015473,ALTO
73.8475295776639,ALTO
70.4284737446407,ALTO
68.3606064047014,ALTO
75.1568785837882,ALTO
66.1187630936604,BAJO
67.7737864692234,ALTO
60.267190118023,BAJO
70.77967029536791,ALTO
65.1193493128246,BAJO
66.2146637464049,BAJO
69.0173775982,ALTO
67.1445299209752,ALTO
69.4761501521454,ALTO
69.7415958786736,ALTO
68.30453594351211,ALTO
71.05255895452291,ALTO
67.9629351447896,ALTO
65.7756583112014,BAJO
70.54598057699229,ALTO
68.85485671031921,ALTO
67.616382973757,ALTO
63.764049487302195,BAJO
69.7171379649828,ALTO
69.559053186111,ALTO
70.0089732579007,ALTO
68.1110970979283,ALTO
72.0934681212874,ALTO
73.0753448487736,ALTO
73.9036701988807,ALTO
67.0035558341377,ALTO
65.7388827173833,BAJO
63.861553758498104,BAJO
67.78265811323071,ALTO
68.03290834256839,ALTO
66.5282661653498,BAJO
69.3579763635786,ALTO
65.8769377809418,BAJO
68.3598740643196,ALTO
75.53722116204601,ALTO
67.8020438310124,ALTO
67.86431222952561,ALTO
66.4998225910671,BAJO
64.9508117081588,BAJO
69.3534266660166,ALTO
67.9427850880266,ALTO
67.4486562662053,ALTO
69.63973762442761,ALTO
72.44521271945841,ALTO
67.4598988659109,ALTO
69.94810277861829,ALTO
71.6792949642772,ALTO
64.988090122599,BAJO
60.217018557323,BAJO
71.414336818034,ALTO
68.9146225978287,ALTO
73.60910652208791,ALTO
68.6895150998656,ALTO
74.31989026598491,ALTO
67.3520187546327,ALTO
68.3628584666732,ALTO
69.6836434210941,ALTO
68.84301208865851,ALTO
66.5502881782999,BAJO
68.9920786205981,ALTO
67.3185454961927,ALTO
64.9611799709311,BAJO
71.36359490812809,ALTO
68.7483882341235,ALTO
69.9150925357475,ALTO
73.972510658213,ALTO
69.0680880284594,ALTO
68.7469855161992,ALTO
67.9717209925306,ALTO
65.8060149938198,BAJO
64.5797174449321,BAJO
70.462302710932,ALTO
71.33055367157979,ALTO
70.968527555884,ALTO
65.2396350305159,BAJO
69.5012228835296,ALTO
70.192414255252,ALTO
68.4994406951495,ALTO
69.1918244334515,ALTO
70.563361050068,ALTO
69.42648269856821,ALTO
69.7778750693985,ALTO
67.4711699438224,ALTO
64.4345667470181,BAJO
66.900260454806,BAJO
70.1500203704164,ALTO
66.6870384699495,BAJO
61.6111205420045,BAJO
68.163315167029,ALTO
69.2195680048631,ALTO
70.065929679604,ALTO
69.8834508500669,ALTO
69.0338236669336,ALTO
70.7174393828663,ALTO
69.0827029866825,ALTO
68.4133661184686,ALTO
70.1022462080805,ALTO
72.19723016125059,ALTO
71.6369735696071,ALTO
68.647412310577,ALTO
66.37841132359179,BAJO
69.0721768756841,ALTO
68.8586802310066,ALTO
72.289596098559,ALTO
65.4897623984061,BAJO
70.6394505733988,ALTO
71.9591877482264,ALTO
71.053248957745,ALTO
69.780164148828,ALTO
69.43125919965921,ALTO
72.31126088117381,ALTO
65.80991193334779,BAJO
65.91497065739861,BAJO
70.6451908139862,ALTO
65.2341016680361,BAJO
70.1969204017049,ALTO
64.0683620999564,BAJO
66.81925071825759,BAJO
74.11230420628691,ALTO
69.0015374154057,ALTO
69.9966626904509,ALTO
67.4677707514482,ALTO
74.4466076176889,ALTO
70.119097746151,ALTO
68.7863163727577,ALTO
67.7272495705881,ALTO
70.8398723802529,ALTO
70.3327152499591,ALTO
69.4774099201808,ALTO
70.9672665637126,ALTO
64.1442217409307,BAJO
70.6646995099228,ALTO
69.4915234202537,ALTO
68.4891639587714,ALTO
66.9337377924034,ALTO
66.85719375636829,BAJO
69.8614390783957,ALTO
66.69529639945479,BAJO
70.5672238896023,ALTO
64.3285802013004,BAJO
64.9914045104988,BAJO
68.1289905812942,ALTO
71.9546801297194,ALTO
68.7332489637036,ALTO
70.96204204494359,ALTO
70.8995166962719,ALTO
71.8344661389853,ALTO
65.712982296789,BAJO
68.491311718304,ALTO
70.12037840065129,ALTO
66.8672456973977,BAJO
72.445633797004,ALTO
70.893889775787,ALTO
68.30937445725121,ALTO
71.5947829781187,ALTO
68.8791794591658,ALTO
69.3533197548637,ALTO
70.0371582171478,ALTO
68.67146469981421,ALTO
66.46737814074861,BAJO
70.29958538676911,ALTO
72.3502415960447,ALTO
70.37993200905541,ALTO
65.0109045236611,BAJO
68.1563118657056,ALTO
69.92371420981179,ALTO
73.4327364722673,ALTO
63.720259517989795,BAJO
62.2586364626978,BAJO
72.2101532208955,ALTO
74.2441239982815,ALTO
70.11469362183911,ALTO
72.20120368149759,ALTO
68.0928547589357,ALTO
68.0410545467272,ALTO
71.4228870725134,ALTO
72.8732032068169,ALTO
69.64182078970761,ALTO
67.684325532839,ALTO
67.3831359803017,ALTO
63.41876336638389,BAJO
65.2155559870031,BAJO
69.465858804757,ALTO
68.93072907509479,ALTO
69.21700914902979,ALTO
68.9416586042578,ALTO
67.4527672696579,ALTO
65.3764350085399,BAJO
69.6393119078689,ALTO
64.79045113506639,BAJO
68.8629875977668,ALTO
67.0832641697457,ALTO
67.03886522612679,ALTO
67.295350598399,ALTO
70.5491530734941,ALTO
65.4048857028292,BAJO
67.1101003447744,ALTO
66.8627250647371,BAJO
71.9553618381654,ALTO
64.0377595555002,BAJO
61.6258610740856,BAJO
70.95959104363409,ALTO
66.9118632816853,BAJO
69.2206683275423,ALTO
67.3747648517319,ALTO
71.541082249022,ALTO
71.8906646662965,ALTO
73.610215053458,ALTO
64.0963255375646,BAJO
70.96261712361529,ALTO
70.280271694611,ALTO
67.4444541091852,ALTO
69.47309637451511,ALTO
68.7436471208239,ALTO
70.901460796356,ALTO
66.66872690997789,BAJO
67.788799326341,ALTO
68.4570350328042,ALTO
69.50985236911299,ALTO
69.7696044375304,ALTO
66.4872313451816,BAJO
72.7266201973182,ALTO
71.4901791634649,ALTO
71.4735705576821,ALTO
64.6394488390014,BAJO
69.68984843893699,ALTO
70.00488667819329,ALTO
67.03282969690541,ALTO
69.885301125946,ALTO
65.3577593032289,BAJO
64.4450976718689,BAJO
68.2864257170627,ALTO
69.9364473254541,ALTO
68.3825216310947,ALTO
67.51094990471171,ALTO
71.8725840567383,ALTO
72.038944494344,ALTO
68.6889307087597,ALTO
68.6888551356641,ALTO
