,Height
2105,73.00609715768121
2106,71.9605479216621
2107,69.28441879642429
2108,67.362064268148
2109,67.2854464094672
2110,70.09411691350121
2111,64.33679259005821
2112,69.8688828446104
2113,63.9928990838624
2114,66.6931156219066
2115,72.4351612302368
2116,69.6765282240288
2117,67.6419890406368
2118,68.4148650588014
2119,72.0893613001118
2120,70.2450921958255
2121,71.370012820862
2122,71.1034552596694
2123,69.3756577139015
2124,70.13694723375171
2125,67.2815268578408
2126,70.7430825518542
2127,66.36754046029779
2128,67.225929825744
2129,68.269647594262
2130,68.1704946616428
2131,67.6727948973452
2132,66.4748368010421
2133,76.5692735211876
2134,68.9635344504657
2135,72.4463481555628
2136,68.0414607141863
2137,66.7174217170206
2138,70.6729106676447
2139,71.47299799578421
2140,71.58255464705891
2141,67.4217028687931
2142,69.5335958060772
2143,70.7645983316512
2144,67.6026625484407
2145,71.2382799033735
2146,69.5821133204446
2147,73.3658913151143
2148,73.498412325145
2149,69.4099946945755
2150,71.7878822732622
2151,67.59911559441521
2152,67.6710443857597
2153,68.5905627163459
2154,71.35273099130909
2155,67.9355070420684
2156,67.43804694542979
2157,69.9942899154843
2158,68.5175785353356
2159,66.6926712875303
2160,68.4813088502541
2161,73.98785451969029
2162,73.334107636586
2163,72.5608161732327
2164,67.6751478717208
2165,69.9385869453601
2166,65.32533031816999
2167,68.1661063295858
2168,69.2627590362177
2169,70.0314406479355
2170,69.028915972653
2171,69.14227294068439
2172,66.7821872958244
2173,69.4541359481042
2174,71.45613950513001
2175,70.3519975852191
2176,72.0881801034979
2177,69.2507757859547
2178,66.70032038300761
2179,68.074619757401
2180,63.4151658902191
2181,67.4275147301254
2182,70.5097942501667
2183,68.6635939323027
2184,67.1261355945304
2185,69.5146035094702
2186,59.9386496524854
2187,68.0252604758265
2188,67.62447726044759
2189,69.66772401874539
2190,67.35000770134171
2191,67.2407156671749
2192,71.3791800149684
2193,68.7001244073467
2194,63.3993496538682
2195,72.2187361478107
2196,69.9322707815918
2197,64.4895748475673
2198,71.5825515145273
2199,69.7119378069138
2200,69.968216193196
2201,72.2540714452639
2202,71.7953186765601
2203,66.96490198478389
2204,68.269014261786
2205,67.0359290230292
2206,65.7409721305617
2207,69.1230578419663
2208,71.1632216520385
2209,68.2096830916399
2210,69.4732270432208
2211,68.1447609508474
2212,63.458860002728
2213,67.5113580364166
2214,65.9373519436693
2215,71.8937415683906
2216,64.8041404853487
2217,71.72961128733841
2218,65.7045390313265
2219,72.858079634616
2220,70.2227782355916
2221,65.5628041481892
2222,67.49701513953529
2223,64.8211713800995
2224,69.59877694587941
2225,67.6719844516121
2226,71.9065923582893
2227,66.4520384909345
2228,68.10600206510489
2229,65.0779018941258
2230,73.0719769487447
2231,66.6565205921956
2232,66.9334135583024
2233,69.61299015128321
2234,69.1044985054162
2235,65.4826708328615
2236,64.7216222191692
2237,69.0304914203637
2238,62.9489510330904
2239,68.00346379958201
2240,67.5251055082847
2241,65.19398770414661
2242,69.7706685472737
2243,74.8803080235834
2244,67.672652670073
2245,70.4896205409174
2246,64.4853902915506
2247,74.39745902703991
2248,65.0940645340457
2249,71.4107543170012
2250,71.6515242841932
2251,67.0040762692562
2252,69.34647389276239
2253,68.5365827248447
2254,72.6076974070845
2255,68.2358861491826
2256,71.1366968657054
2257,68.3236676403245
2258,70.57332648959449
2259,69.030771726533
2260,68.266586787432
2261,71.17061160153159
2262,70.32469963529121
2263,62.108640349289
2264,69.1551140432006
2265,64.2573893787447
2266,69.509323943647
2267,73.5846783015337
2268,73.4053573956574
2269,66.1664652340974
2270,71.8602732247586
2271,68.5865538742055
2272,66.6227393753642
2273,70.28873873696661
2274,70.40231925542359
2275,73.487295469423
2276,64.3601355568853
2277,67.7780817309766
2278,71.8432786362585
2279,68.9162928314408
2280,68.055400218734
2281,63.77036298706079
2282,66.8912382865693
2283,68.7838728276878
2284,67.803603739297
2285,63.2731514962835
2286,67.378319443287
2287,64.0629521897044
2288,74.0345977469417
2289,71.317651009031
2290,70.40943679963341
2291,69.5600329019007
2292,62.3467160461908
2293,71.35320877855679
2294,70.8688075125817
2295,63.7541488655653
2296,66.685825149981
2297,67.0548033920279
2298,72.7385925117877
2299,63.4724141868824
2300,71.1705874712953
2301,64.4645502964371
2302,66.408718905892
2303,67.20410880785779
2304,71.25353510703991
2305,66.4882661651719
2306,71.7234906243437
2307,67.9799625190845
2308,67.58112658777061
2309,68.0350952876528
2310,64.9637723936137
2311,68.5417285354561
2312,67.9508375310481
2313,76.8063436350608
2314,65.7634935034213
2315,70.3653926348662
2316,68.3125196930066
2317,69.4892466712537
2318,71.4961402371602
2319,61.2268286608375
2320,70.02405140234421
2321,75.9933603294536
2322,65.73996121305221
2323,67.3608239966572
2324,70.39987428793259
2325,66.3842319328963
2326,67.8565390825337
2327,75.6943140029078
2328,61.4610130865399
2329,59.38064955992579
2330,66.39285492606011
2331,71.09133217485359
2332,69.576571845724
2333,67.2855980659836
2334,73.6216771468202
2335,70.45629854835421
2336,65.13416569560799
2337,68.3600721836798
2338,64.8463013698296
2339,71.1594004820348
2340,62.81315543561129
2341,65.6087684647238
2342,72.96588001579521
2343,66.0442680742162
2344,70.34105810989959
2345,64.9399896121834
2346,65.87323410587321
2347,64.6139756312696
2348,66.9835356404729
2349,70.019504685774
2350,65.105442700628
2351,67.2591979443731
2352,71.98000945413779
2353,68.4972345081854
2354,70.9471139157593
2355,64.6829084798005
2356,69.08066651131601
2357,67.0476697285805
2358,67.13517490286921
2359,69.7426421173442
2360,68.8945293119046
2361,70.2534009734233
2362,62.307438525405
2363,70.4620129165386
2364,63.71495132827621
2365,73.4596099568632
2366,71.64830830706708
2367,70.1433861134691
2368,66.6415689050248
2369,70.7520120246337
2370,68.1525343485532
2371,68.9537194533545
2372,71.1208266236791
2373,68.84761218553899
2374,71.33434891145109
2375,74.3402058830245
2376,69.3298515857457
2377,71.1045893455297
2378,71.5052062678725
2379,71.5796959944105
2380,70.34775526570449
2381,66.4023970655201
2382,74.5178760319385
2383,72.229902099848
2384,73.10605904610941
2385,69.558051898981
2386,72.658071600659
2387,65.7047738480621
2388,68.0117487265409
2389,70.18876718924
2390,70.839116270156
2391,66.0718645884626
2392,66.5581140816002
2393,74.52097208715591
2394,63.7324378928949
2395,69.8962171082176
2396,75.85011222189291
2397,71.008540415621
2398,68.2657235226031
2399,72.3919402692833
2400,67.1671943275299
2401,69.37895011931171
2402,68.4643740899053
2403,68.4329923224506
2404,68.98828681352471
2405,70.616362867501
2406,65.0385320500325
2407,73.0242056315614
2408,68.7202431773936
2409,68.9253088352626
2410,75.1469078867175
2411,63.154272259501894
2412,64.4977259510755
2413,69.1694841724535
2414,67.11787407415521
2415,64.572896855173
2416,69.98189154733261
2417,67.2907755320768
2418,67.578739260442
2419,70.0306732915134
2420,67.285733279077
2421,67.7179469415444
2422,71.2524174586648
2423,70.9816065331949
2424,66.7989765317594
2425,66.3835760239606
2426,73.5135948991932
2427,69.3741611914573
2428,68.7206084483133
2429,71.5392985030705
2430,73.0691967049406
2431,69.5052293431528
2432,67.2688622118818
2433,69.01627479311979
2434,72.888870152212
2435,70.7109383642151
2436,68.9643667326337
2437,70.4721950619616
2438,69.0062973916329
2439,66.4464197394787
2440,68.8748761581227
2441,68.42316708390351
2442,74.2422931391381
2443,69.06903606905401
2444,73.4010332774128
2445,70.2738215373148
2446,74.34086086920759
2447,67.705332854901
2448,66.4544411858916
2449,69.0557467034876
2450,68.0357238794662
2451,68.7637713606666
2452,70.8925193425129
2453,70.86581544879421
2454,69.2241151930911
2455,68.4395762706979
2456,68.2534867517229
2457,72.226732736188
2458,70.8468214026945
2459,68.7871342748427
2460,68.8747759608915
2461,66.7430038037071
2462,61.675406762752
2463,63.331226588368395
2464,64.914932300492
2465,72.963161157143
2466,70.07429647541029
2467,66.014958328424
2468,66.6837510636697
2469,62.4015335166755
2470,69.5872800833215
2471,73.0848942216874
2472,70.6489407806026
2473,72.37206573313858
2474,69.2634288100419
2475,66.2057152194741
2476,64.6028074324739
2477,68.3685971047031
2478,68.8907838942253
2479,65.05530354779471
2480,71.5360560807917
2481,73.0597785759867
2482,65.33533474890339
2483,69.7984568782605
2484,71.8987124231403
2485,69.8930377508689
2486,69.2602915436242
2487,68.5709291211613
2488,74.1530645069888
2489,67.50296648371429
2490,72.7934862727461
2491,68.9094912858568
2492,68.7205292483486
2493,68.3123418831717
2494,61.0744871038506
2495,69.57359157396789
2496,71.1650178616645
2497,71.76882245645079
2498,68.1619250144793
2499,64.89042520760471
2500,66.47328059068249
2501,67.1729318343523
2502,62.562141478974
2503,70.0497022922758
2504,69.326188964555
2505,65.6001784302861
2506,69.0775774988267
2507,64.87257058154749
2508,70.70409373947099
2509,63.744726865466205
2510,66.1060379528454
2511,64.5643638232429
2512,71.993173644477
2513,73.0756565099108
2514,66.03495574946
2515,70.8032012227552
2516,65.20452193701199
2517,66.2428166536137
2518,65.9964642618552
2519,67.5167678484563
2520,66.3070705425612
2521,60.2691078279205
2522,68.69712366475221
2523,66.7341709198179
2524,67.27329355014379
2525,66.560104631177
2526,67.5163696122937
2527,69.14877531120901
2528,69.41611941729079
2529,71.6164758130122
2530,70.3109443106717
2531,68.3951917160158
2532,67.7776368682961
2533,70.4890526389897
2534,74.706964103516
2535,67.1157030295813
2536,67.6194866038072
2537,69.07131434361011
2538,69.45866255422379
2539,65.5195414396373
2540,71.46296084197209
2541,67.4242401728615
2542,72.4488466681926
2543,72.088106511736
2544,71.33131266494121
2545,69.2797032321474
2546,70.7687621567279
2547,65.4091468910957
2548,62.7889915181073
2549,68.2788418439826
2550,66.1089024472783
2551,69.0506381923026
2552,71.2120760243906
2553,67.5939622905641
2554,65.4090705909958
2555,71.27332641399201
2556,72.4326175593517
2557,70.8577943188606
2558,70.1714787491531
2559,72.1227847321693
2560,70.0414169249094
2561,70.2466542328547
2562,69.4407539429827
2563,68.44834862808479
2564,72.6885141118863
2565,70.17117561211921
2566,73.4339533938154
2567,69.8956240742108
2568,73.18107490856309
2569,68.41127477464829
2570,70.116970128596
2571,68.5801272996216
2572,64.575075618789
2573,64.91152101745439
2574,69.6549653050958
2575,69.5824438336788
2576,70.035068335856
2577,67.1747147572883
2578,70.662339523852
2579,68.0000811333113
2580,69.13003824571979
2581,68.0500257764757
2582,66.7379274004653
2583,70.4417673016369
2584,69.3996495235908
2585,69.9476363051415
2586,68.7424575350868
2587,65.21912498945021
2588,67.5049012568772
2589,64.8451615525444
2590,69.10689825634479
2591,68.95743859611771
2592,65.5514242829528
2593,65.7524856447476
2594,67.5649415946167
2595,64.8280715241918
2596,66.1818786661366
2597,71.1728685612537
2598,70.48223088646859
2599,67.9790568899048
2600,72.30926487084709
2601,74.81405247277391
2602,74.0168971080304
2603,70.236489814395
2604,68.5285125548728
2605,65.386094729396
2606,67.2904043502669
2607,65.8926857716889
2608,74.1178821587467
2609,68.4870776141712
2610,71.456487434455
2611,69.2444455670418
2612,65.49350879329921
2613,66.81625533836859
2614,71.7987186685319
2615,68.0746232752868
2616,70.2123516263216
2617,76.84267882796091
2618,63.7247268700785
2619,63.222824740972
2620,67.1713740401178
2621,68.9497200019384
2622,70.4157303970418
2623,70.0985771391676
2624,68.2248597694462
2625,65.0717845477403
2626,64.6264020963261
2627,68.37453088892251
2628,65.7593989209542
2629,71.94848639461709
2630,66.7056733197167
2631,68.2790225238186
2632,72.97521005604291
2633,68.1312709424856
2634,68.6024127083851
2635,65.521632994187
2636,71.4290969498032
2637,74.1411082830313
2638,65.599913029659
2639,73.0358069121006
2640,71.0599558629686
2641,65.6611243670706
2642,69.5692353755488
2643,75.25945675719191
2644,71.9109115778848
2645,73.54160869535741
2646,65.3896290766619
2647,67.8947765533491
2648,67.919671377749
2649,66.6587633395239
2650,73.1817674817105
2651,70.1278873879568
2652,72.7317876678943
2653,68.9672247722024
2654,69.47507617695021
2655,62.1829285247805
2656,68.0485307533177
2657,65.59430176322951
2658,70.3302134803551
2659,72.5044101891815
2660,71.1547167578502
2661,68.00542900218299
2662,72.979450587083
2663,67.7183933664317
2664,68.5222310437138
2665,66.35133110883021
2666,68.180093074225
2667,71.8787168799373
2668,71.7655591994397
2669,71.15352385400641
2670,66.0943192986516
2671,70.8158798619579
2672,71.30184069641159
2673,69.806290688136
2674,65.5223891849772
2675,68.5583535155871
2676,72.26741401704871
2677,63.580565825301505
2678,71.0447560719962
2679,65.678390073919
2680,65.2073466646762
2681,64.8381936073312
2682,69.96481062583359
2683,67.3785183467397
2684,63.2308119997902
2685,70.3753442005972
2686,71.6085597220403
2687,67.0875518839637
2688,63.973557100762704
2689,67.5754728091751
2690,65.1928622148426
2691,71.78199596779899
2692,72.1002995643528
2693,72.3721936385913
2694,73.0992837673105
2695,69.9105345826093
2696,64.5608284830163
2697,70.3461044359
2698,68.5389783858712
2699,67.78938051212461
2700,72.629122695722
2701,67.1965191153681
2702,75.9468664416188
2703,63.9562257501968
2704,69.0126572462833
2705,64.9663466773012
2706,72.0553240378125
2707,66.976667906741
2708,70.2800864760863
2709,67.1931713444248
2710,65.9030878188522
2711,73.6968592231206
2712,67.974679560537
2713,65.62990178750499
2714,65.8239507501989
2715,71.7158700011345
2716,73.5042682274291
2717,64.0323188386272
2718,68.2799077635859
2719,74.33873882132859
2720,69.8115195799813
2721,71.41794564420859
2722,73.29150846491
2723,72.087031565042
2724,63.91454108290979
2725,72.2473247514787
2726,70.59702452328959
2727,70.8656161119303
2728,71.9583877120553
2729,68.1537017938172
2730,68.92954239905501
2731,66.2991930296065
2732,65.2735393556391
2733,68.48402930155929
2734,65.6415358932932
2735,68.8687503295272
2736,68.4594298086293
2737,69.3213053675037
2738,70.46431845194559
2739,72.6652418845385
2740,69.33966737612761
2741,68.5689593987114
2742,71.6178240738735
2743,68.9039419009733
2744,72.6645041014485
2745,71.38031122934859
2746,70.2811622513829
2747,70.71040603089071
2748,68.52125026014289
2749,61.740657718642
2750,68.7724639911909
2751,73.5686363372985
2752,66.5597303979436
2753,70.30977776193889
2754,72.5642205690907
2755,73.6898079730097
2756,68.1416418429715
2757,68.45706108374
2758,73.83892927628591
2759,66.6678935095837
2760,74.40065811363259
2761,67.7665131591181
2762,64.069492271936
2763,66.6351149391748
2764,69.3803026970744
2765,70.0019801481263
2766,74.5947363255385
2767,68.46138308823049
2768,69.5816999725411
2769,67.0477018673448
2770,71.22342338517629
2771,67.0735038044545
2772,73.11969321750679
2773,66.463444636652
2774,67.7863330273628
2775,70.3494997526009
2776,71.1257543950501
2777,72.2975838279981
2778,68.9553349088772
2779,67.1435095657555
2780,69.96679959794821
2781,68.57268425391871
2782,68.0929648474786
2783,75.8854331273875
2784,71.9916433891508
2785,68.4567543665949
2786,72.4670249302543
2787,67.73714618014
2788,70.0348210937522
2789,72.1929099784557
2790,69.5929425862754
2791,71.050918440655
2792,70.8095594700837
2793,68.0619139707749
2794,73.3909870598365
2795,75.34158413860641
2796,72.252704720084
2797,66.175870316724
2798,61.678481016606504
2799,71.8922178708786
2800,62.4768026980243
2801,67.9664064800478
2802,69.6934080122532
2803,62.9486815067409
2804,71.35947190711559
2805,67.3323783007279
2806,67.77967032212611
2807,69.1614040925226
2808,68.8632081958863
2809,67.075851920541
2810,67.3033862313183
2811,67.5246393181245
2812,68.5683746655455
2813,71.5665173364477
2814,73.22911601891559
2815,69.4398604703421
2816,71.6230975707903
2817,65.7685176293773
2818,72.7445445618532
2819,67.2312608515946
2820,70.8778262504891
2821,69.9628111350435
2822,65.8723498540595
2823,70.8591906944626
2824,71.5949264511216
2825,70.0509901129706
2826,67.5000671773765
2827,65.1486876162663
2828,69.0229741366314
2829,70.8219166778792
2830,70.8593468293598
2831,68.0544500023942
2832,69.8369766346359
2833,63.4920992472081
2834,66.6314017569255
2835,70.8846656569365
2836,67.3565979381263
2837,70.440713078525
2838,69.427611657233
2839,68.84511686839829
2840,71.3298978387032
2841,75.2828470066327
2842,68.3141883278045
2843,66.7787237253305
2844,70.5694550880664
2845,66.9911674234912
2846,67.608066531934
2847,72.77820976546471
2848,72.3582490369051
2849,70.6399789015695
2850,68.56217931134711
2851,68.1384263518259
2852,63.3931588374683
2853,63.67128784815829
2854,69.578030076433
2855,69.1019833071204
2856,70.9633688265073
2857,70.3596905601338
2858,69.2446403786744
2859,68.93206938145
2860,72.42276135200241
2861,68.4341193584622
2862,71.59583216423721
2863,72.970282502345
2864,68.7218244822965
2865,70.597420179817
2866,70.5440078477089
2867,61.1364754370795
2868,70.819303798392
2869,67.83798572778579
2870,72.3547717597445
2871,70.087753142143
2872,65.51390658103189
2873,69.3682213071743
2874,70.4347390270299
2875,69.1631877439559
2876,69.0824453501192
2877,65.625005629703
2878,70.25426107077679
2879,74.2618767906827
2880,73.42797007371959
2881,68.95308193894
2882,69.3095027322902
2883,71.9695979612664
2884,69.2636786808727
2885,69.32222397864021
2886,64.57101733681151
2887,69.6058825883667
2888,71.9778962599426
2889,71.3825768532746
2890,68.914254430953
2891,70.6471391547845
2892,71.5906840125055
2893,71.860624653893
2894,64.1496958890354
2895,68.0825461504266
2896,71.18791144859999
2897,68.26001881469949
2898,68.1554664740712
2899,66.27025724543729
2900,64.7622593838677
2901,64.5944587099029
2902,67.4059505310382
2903,72.11775735658459
2904,68.1439825448122
2905,69.5520414173986
2906,71.8036685401297
2907,68.0717872785892
2908,68.5030556608283
2909,69.2416420300541
2910,62.807212179616
2911,63.7864019423456
2912,71.45866410357151
2913,70.3585219055563
2914,70.4392214845332
2915,68.3843868838641
2916,70.9494725324929
2917,71.10557756826529
2918,70.1352657255547
2919,60.93573970127029
2920,71.70238980058959
2921,71.1595359349137
2922,71.1270828486855
2923,70.4515850235969
2924,72.36335431602829
2925,67.9067632809089
2926,67.7249359840463
2927,71.77420597921059
2928,72.79672983802321
2929,70.4036733012705
2930,73.1431777100326
2931,70.43892860082991
2932,68.5220494533128
2933,62.4947330970405
2934,69.32588185912421
2935,71.9183019193573
2936,72.0631803415622
2937,72.7072240809875
2938,67.89481223540089
2939,69.8931506734591
2940,68.31918688401579
2941,71.7042175732941
2942,65.5403025125114
2943,64.8215038669723
2944,68.6903732515005
2945,75.42716051674151
2946,70.5937269076303
2947,71.0067486753143
2948,67.3634902857182
2949,67.1670215163877
2950,72.5880210913366
2951,67.7198142648655
2952,71.77374399240259
2953,60.936236039347
2954,68.2754914380131
2955,68.6502179585665
2956,67.83760801421529
2957,72.3919480375828
2958,69.3574910685678
2959,69.5081817430195
2960,66.9702864105193
2961,68.058837015473
2962,73.8475295776639
2963,70.4284737446407
2964,68.3606064047014
2965,75.1568785837882
2966,66.1187630936604
2967,67.7737864692234
2968,60.267190118023
2969,70.77967029536791
2970,65.1193493128246
2971,66.2146637464049
2972,69.0173775982
2973,67.1445299209752
2974,69.4761501521454
2975,69.7415958786736
2976,68.30453594351211
2977,71.05255895452291
2978,67.9629351447896
2979,65.7756583112014
2980,70.54598057699229
2981,68.85485671031921
2982,67.616382973757
2983,63.764049487302195
2984,69.7171379649828
2985,69.559053186111
2986,70.0089732579007
2987,68.1110970979283
2988,72.0934681212874
2989,73.0753448487736
2990,73.9036701988807
2991,67.0035558341377
2992,65.7388827173833
2993,63.861553758498104
2994,67.78265811323071
2995,68.03290834256839
2996,66.5282661653498
2997,69.3579763635786
2998,65.8769377809418
2999,68.3598740643196
3000,75.53722116204601
3001,67.8020438310124
3002,67.86431222952561
3003,66.4998225910671
3004,64.9508117081588
3005,69.3534266660166
3006,67.9427850880266
3007,67.4486562662053
3008,69.63973762442761
3009,72.44521271945841
3010,67.4598988659109
3011,69.94810277861829
3012,71.6792949642772
3013,64.988090122599
3014,60.217018557323
3015,71.414336818034
3016,68.9146225978287
3017,73.60910652208791
3018,68.6895150998656
3019,74.31989026598491
3020,67.3520187546327
3021,68.3628584666732
3022,69.6836434210941
3023,68.84301208865851
3024,66.5502881782999
3025,68.9920786205981
3026,67.3185454961927
3027,64.9611799709311
3028,71.36359490812809
3029,68.7483882341235
3030,69.9150925357475
3031,73.972510658213
3032,69.0680880284594
3033,68.7469855161992
3034,67.9717209925306
3035,65.8060149938198
3036,64.5797174449321
3037,70.462302710932
3038,71.33055367157979
3039,70.968527555884
3040,65.2396350305159
3041,69.5012228835296
3042,70.192414255252
3043,68.4994406951495
3044,69.1918244334515
3045,70.563361050068
3046,69.42648269856821
3047,69.7778750693985
3048,67.4711699438224
3049,64.4345667470181
3050,66.900260454806
3051,70.1500203704164
3052,66.6870384699495
3053,61.6111205420045
3054,68.163315167029
3055,69.2195680048631
3056,70.065929679604
3057,69.8834508500669
3058,69.0338236669336
3059,70.7174393828663
3060,69.0827029866825
3061,68.4133661184686
3062,70.1022462080805
3063,72.19723016125059
3064,71.6369735696071
3065,68.647412310577
3066,66.37841132359179
3067,69.0721768756841
3068,68.8586802310066
3069,72.289596098559
3070,65.4897623984061
3071,70.6394505733988
3072,71.9591877482264
3073,71.053248957745
3074,69.780164148828
3075,69.43125919965921
3076,72.31126088117381
3077,65.80991193334779
3078,65.91497065739861
3079,70.6451908139862
3080,65.2341016680361
3081,70.1969204017049
3082,64.0683620999564
3083,66.81925071825759
3084,74.11230420628691
3085,69.0015374154057
3086,69.9966626904509
3087,67.4677707514482
3088,74.4466076176889
3089,70.119097746151
3090,68.7863163727577
3091,67.7272495705881
3092,70.8398723802529
3093,70.3327152499591
3094,69.4774099201808
3095,70.9672665637126
3096,64.1442217409307
3097,70.6646995099228
3098,69.4915234202537
3099,68.4891639587714
3100,66.9337377924034
3101,66.85719375636829
3102,69.8614390783957
3103,66.69529639945479
3104,70.5672238896023
3105,64.3285802013004
3106,64.9914045104988
3107,68.1289905812942
3108,71.9546801297194
3109,68.7332489637036
3110,70.96204204494359
3111,70.8995166962719
3112,71.8344661389853
3113,65.712982296789
3114,68.491311718304
3115,70.12037840065129
3116,66.8672456973977
3117,72.445633797004
3118,70.893889775787
3119,68.30937445725121
3120,71.5947829781187
3121,68.8791794591658
3122,69.3533197548637
3123,70.0371582171478
3124,68.67146469981421
3125,66.46737814074861
3126,70.29958538676911
3127,72.3502415960447
3128,70.37993200905541
3129,65.0109045236611
3130,68.1563118657056
3131,69.92371420981179
3132,73.4327364722673
3133,63.720259517989795
3134,62.2586364626978
3135,72.2101532208955
3136,74.2441239982815
3137,70.11469362183911
3138,72.20120368149759
3139,68.0928547589357
3140,68.0410545467272
3141,71.4228870725134
3142,72.8732032068169
3143,69.64182078970761
3144,67.684325532839
3145,67.3831359803017
3146,63.41876336638389
3147,65.2155559870031
3148,69.465858804757
3149,68.93072907509479
3150,69.21700914902979
3151,68.9416586042578
3152,67.4527672696579
3153,65.3764350085399
3154,69.6393119078689
3155,64.79045113506639
3156,68.8629875977668
3157,67.0832641697457
3158,67.03886522612679
3159,67.295350598399
3160,70.5491530734941
3161,65.4048857028292
3162,67.1101003447744
3163,66.8627250647371
3164,71.9553618381654
3165,64.0377595555002
3166,61.6258610740856
3167,70.95959104363409
3168,66.9118632816853
3169,69.2206683275423
3170,67.3747648517319
3171,71.541082249022
3172,71.8906646662965
3173,73.610215053458
3174,64.0963255375646
3175,70.96261712361529
3176,70.280271694611
3177,67.4444541091852
3178,69.47309637451511
3179,68.7436471208239
3180,70.901460796356
3181,66.66872690997789
3182,67.788799326341
3183,68.4570350328042
3184,69.50985236911299
3185,69.7696044375304
3186,66.4872313451816
3187,72.7266201973182
3188,71.4901791634649
3189,71.4735705576821
3190,64.6394488390014
3191,69.68984843893699
3192,70.00488667819329
3193,67.03282969690541
3194,69.885301125946
3195,65.3577593032289
3196,64.4450976718689
3197,68.2864257170627
3198,69.9364473254541
3199,68.3825216310947
3200,67.51094990471171
3201,71.8725840567383
3202,72.038944494344
3203,68.6889307087597
3204,68.6888551356641
3205,67.5591491239
3206,69.5156404511835
3207,72.2038769116687
3208,71.30571429712609
3209,69.6345266160616
3210,69.2063484445445
3211,67.1920760790597
3212,72.1698101464408
3213,69.6285565798632
3214,67.90087498672929
3215,64.76656600550601
3216,69.02650104613811
3217,69.3804994951514
3218,63.0124453032331
3219,69.773920902644
3220,70.229470039308
3221,64.9357444096278
3222,66.4634067938917
3223,68.41195284710939
3224,71.7810574220172
3225,67.3831525126228
3226,70.0951751594895
3227,72.7206032440343
3228,70.55054846938779
3229,64.4840241907055
3230,68.419982758101
3231,67.3967832020134
3232,69.7619298448695
3233,66.8118017540862
3234,69.3949917651708
3235,70.4196937664862
3236,62.6933238488153
3237,71.2016596829157
3238,65.0357858257653
3239,69.5758912724684
3240,73.7989360517566
3241,68.0880489605233
3242,71.4471936652853
3243,68.03767645529861
3244,67.7748703797821
3245,68.1791976790722
3246,72.990915597589
3247,69.907080582895
3248,68.19879582050339
3249,68.784717006336
3250,67.56838520205629
3251,70.8246427164575
3252,73.6824661606068
3253,62.9511502615306
3254,65.4558548230619
3255,72.73629299326491
3256,68.8402105649315
3257,67.4670859102263
3258,61.3285017825521
3259,73.3583829090763
3260,65.15943896599249
3261,71.9818297461252
3262,70.8638003729676
3263,67.6191962613368
3264,68.3382369019073
3265,70.34761712038001
3266,70.4826813757293
3267,67.783782229416
3268,72.4606087939657
3269,70.4320483001562
3270,71.05336754456701
3271,69.6229170546832
3272,65.6823645970644
3273,70.4276026086633
3274,69.5785254182889
3275,68.08498673586661
3276,72.6170375162674
3277,70.9569900553812
3278,78.5282104258694
3279,66.7759834012336
3280,69.2370515527964
3281,67.724181993054
3282,72.1405301177477
3283,67.7996452932454
3284,71.4566622698453
3285,66.04550715490839
3286,67.67385857939921
3287,66.7336340551268
3288,69.58595623724909
3289,65.12073518167
3290,67.44153529895351
3291,69.8160994668863
3292,73.41320642373891
3293,66.2225182302978
3294,69.940973022437
3295,71.83944272618041
3296,73.20534235893899
3297,73.84689148281241
3298,67.3207762405653
3299,71.5240377431825
3300,71.31942806483609
3301,68.194200258067
3302,64.70379211875179
3303,74.84287461573521
3304,67.8904052054035
3305,69.3561086815591
3306,70.95102958717371
3307,69.1975479405903
3308,69.26790230872321
3309,68.824451540163
3310,66.9463010370476
3311,69.9208223571176
3312,69.13308139747501
3313,71.8433084180584
3314,74.0668789221699
3315,66.6779015437526
3316,61.890359499112606
3317,67.2503832649139
3318,63.0087225302095
3319,72.0755228656988
3320,74.88521873315679
3321,70.66024964130109
3322,65.7378121171633
3323,72.7617106246435
3324,67.63921455450499
3325,60.7210796557876
3326,63.873408911858505
3327,63.774862824128
3328,72.36211202181971
3329,70.406171630899
3330,68.6331574878612
3331,66.4047821689647
3332,66.3498816741056
3333,70.3550331221229
3334,67.52432755843971
3335,69.5588798202877
3336,66.0301759401809
3337,68.5078117197223
3338,71.23093150897779
3339,67.8804072160341
3340,66.87303445005321
3341,65.95225834515739
3342,70.0201124838092
3343,68.2957784061551
3344,70.0137797416633
3345,69.1705613879918
3346,69.77668670674
3347,68.08790389385939
3348,69.6082984727492
3349,69.7551069464023
3350,69.844205201139
3351,71.3041757282943
3352,65.36216530924389
3353,67.3288010426883
3354,69.8620565276248
3355,68.7684868652997
3356,70.2725823162492
3357,68.16893555278949
3358,68.7686446443589
3359,65.504822685682
3360,69.99335376848329
3361,72.3181720872865
3362,72.65962869700279
3363,69.1138284178452
3364,70.030762146807
3365,67.6555433886759
3366,71.16090469915521
3367,65.07775246000979
3368,72.5459925449438
3369,65.9249593087153
3370,72.35050087506009
3371,63.5296342406563
3372,72.3236985302843
3373,68.46621101116611
3374,67.7447069350451
3375,67.29747794221281
3376,64.06695655686241
3377,69.5296711701739
3378,70.106640863826
3379,66.7749163303971
3380,67.95757991420109
3381,66.7172738026057
3382,71.4151872458157
3383,71.4050703560096
3384,69.3292133983502
3385,70.9764907630517
3386,68.2055411243857
3387,68.793425111898
3388,62.453383131306
3389,65.54251432384599
3390,71.428568577738
